"replicate" "day" "dilution" "initial_density" "value" "extinction"
"rep_8" 5 1133 "dens_7" 1.2138309 FALSE
"rep_1" 5 1266 "dens_7" 0.62554712 FALSE
"rep_2" 5 1266 "dens_7" 0.76090738 FALSE
"rep_3" 5 1266 "dens_7" 0.86521121 FALSE
"rep_4" 5 1266 "dens_7" 0.8699474 FALSE
"rep_5" 5 1266 "dens_7" 0.86521121 FALSE
"rep_6" 5 1266 "dens_7" 0.86048679 FALSE
"rep_7" 5 1266 "dens_7" 0.98899104 FALSE
"rep_8" 5 1266 "dens_7" 0.99742426 FALSE
"rep_1" 5 1400 "dens_7" 0.56939889 FALSE
"rep_2" 5 1400 "dens_7" 0.66770862 FALSE
"rep_3" 5 1400 "dens_7" 0.7638948 FALSE
"rep_4" 5 1400 "dens_7" 0.62693754 FALSE
"rep_5" 5 1400 "dens_7" 0.69058324 FALSE
"rep_6" 5 1400 "dens_7" 0.72688545 FALSE
"rep_7" 5 1400 "dens_7" 0.74012592 FALSE
"rep_8" 5 1400 "dens_7" 0.72981981 FALSE
"rep_1" 5 1600 "dens_7" 0.14758647 FALSE
"rep_2" 5 1600 "dens_7" 0.21468461 FALSE
"rep_3" 5 1600 "dens_7" 0.46184776 FALSE
"rep_4" 5 1600 "dens_7" 0.43903227 FALSE
"rep_5" 5 1600 "dens_7" 0.53330917 FALSE
"rep_6" 5 1600 "dens_7" 0.47335907 FALSE
"rep_7" 5 1600 "dens_7" 0.57615806 FALSE
"rep_8" 5 1600 "dens_7" 0.55997627 FALSE
"rep_1" 6 250 "dens_7" 1.559863 FALSE
"rep_2" 6 250 "dens_7" 1.6128683 FALSE
"rep_3" 6 250 "dens_7" 1.6434951 FALSE
"rep_4" 6 250 "dens_7" 1.672211 FALSE
"rep_5" 6 250 "dens_7" 1.6601933 FALSE
"rep_6" 6 250 "dens_7" 1.653019 FALSE
"rep_7" 6 250 "dens_7" 1.5965792 FALSE
"rep_8" 6 250 "dens_7" 1.5689758 FALSE
"rep_1" 6 500 "dens_7" 1.5060859 FALSE
"rep_2" 6 500 "dens_7" 1.5827273 FALSE
"rep_3" 6 500 "dens_7" 1.6152068 FALSE
"rep_4" 6 500 "dens_7" 1.6245895 FALSE
"rep_5" 6 500 "dens_7" 1.6316571 FALSE
"rep_6" 6 500 "dens_7" 1.585029 FALSE
"rep_7" 6 500 "dens_7" 1.5896406 FALSE
"rep_8" 6 500 "dens_7" 1.5485333 FALSE
"rep_1" 6 750 "dens_7" 1.4972692 FALSE
"rep_2" 6 750 "dens_7" 1.4559395 FALSE
"rep_3" 6 750 "dens_7" 1.6245895 FALSE
"rep_4" 6 750 "dens_7" 1.5827273 FALSE
"rep_5" 6 750 "dens_7" 1.555323 FALSE
"rep_6" 6 750 "dens_7" 1.6128683 FALSE
"rep_7" 6 750 "dens_7" 1.5530571 FALSE
"rep_8" 6 750 "dens_7" 1.4972692 FALSE
"rep_1" 6 1000 "dens_7" 1.1837611 FALSE
"rep_2" 6 1000 "dens_7" 1.4175974 FALSE
"rep_3" 6 1000 "dens_7" 1.4302923 FALSE
"rep_4" 6 1000 "dens_7" 1.4516409 FALSE
"rep_5" 6 1000 "dens_7" 1.473232 FALSE
"rep_6" 6 1000 "dens_7" 1.4049868 FALSE
"rep_7" 6 1000 "dens_7" 1.4754047 FALSE
"rep_8" 6 1000 "dens_7" 1.3841532 FALSE
"rep_1" 6 1133 "dens_7" 1.1468308 FALSE
"rep_2" 6 1133 "dens_7" 1.2424603 FALSE
"rep_3" 6 1133 "dens_7" 1.3512875 FALSE
"rep_4" 6 1133 "dens_7" 1.1707537 FALSE
"rep_5" 6 1133 "dens_7" 1.3270061 FALSE
"rep_6" 6 1133 "dens_7" 1.1987365 FALSE
"rep_7" 6 1133 "dens_7" 1.2540339 FALSE
"rep_8" 6 1133 "dens_7" 1.2813164 FALSE
"rep_1" 6 1266 "dens_7" 0.80316488 FALSE
"rep_2" 6 1266 "dens_7" 0.8890111 FALSE
"rep_3" 6 1266 "dens_7" 1.0195274 FALSE
"rep_4" 6 1266 "dens_7" 1.0263804 FALSE
"rep_5" 6 1266 "dens_7" 1.0195274 FALSE
"rep_6" 6 1266 "dens_7" 1.0212384 FALSE
"rep_7" 6 1266 "dens_7" 1.1633607 FALSE
"rep_8" 6 1266 "dens_7" 1.2214233 FALSE
"rep_1" 6 1400 "dens_7" 0.63809763 FALSE
"rep_2" 6 1400 "dens_7" 0.81541311 FALSE
"rep_3" 6 1400 "dens_7" 0.89380706 FALSE
"rep_4" 6 1400 "dens_7" 0.81234364 FALSE
"rep_5" 6 1400 "dens_7" 0.80774872 FALSE
"rep_6" 6 1400 "dens_7" 0.90343546 FALSE
"rep_7" 6 1400 "dens_7" 0.9163497 FALSE
"rep_8" 6 1400 "dens_7" 0.90988161 FALSE
"rep_1" 6 1600 "dens_7" 0.12716194 FALSE
"rep_2" 6 1600 "dens_7" 0.31822112 FALSE
"rep_3" 6 1600 "dens_7" 0.55595227 FALSE
"rep_4" 6 1600 "dens_7" 0.61999562 FALSE
"rep_5" 6 1600 "dens_7" 0.6877088 FALSE
"rep_6" 6 1600 "dens_7" 0.68914548 FALSE
"rep_7" 6 1600 "dens_7" 0.73570217 FALSE
"rep_8" 6 1600 "dens_7" 0.76090738 FALSE
"rep_1" 7 250 "dens_7" 1.735959 FALSE
"rep_2" 7 250 "dens_7" 1.7839349 FALSE
"rep_3" 7 250 "dens_7" 1.8200773 FALSE
"rep_4" 7 250 "dens_7" 1.8200773 FALSE
"rep_5" 7 250 "dens_7" 1.8200773 FALSE
"rep_6" 7 250 "dens_7" 1.8174728 FALSE
"rep_7" 7 250 "dens_7" 1.7560119 FALSE
"rep_8" 7 250 "dens_7" 1.7509788 FALSE
"rep_1" 7 500 "dens_7" 1.5485333 FALSE
"rep_2" 7 500 "dens_7" 1.6506335 FALSE
"rep_3" 7 500 "dens_7" 1.6554074 FALSE
"rep_4" 7 500 "dens_7" 1.6698014 FALSE
"rep_5" 7 500 "dens_7" 1.653019 FALSE
"rep_6" 7 500 "dens_7" 1.6625908 FALSE
"rep_7" 7 500 "dens_7" 1.6175481 FALSE
"rep_8" 7 500 "dens_7" 1.601219 FALSE
"rep_1" 7 750 "dens_7" 1.2990644 FALSE
"rep_2" 7 750 "dens_7" 1.4366718 FALSE
"rep_3" 7 750 "dens_7" 1.473232 FALSE
"rep_4" 7 750 "dens_7" 1.4972692 FALSE
"rep_5" 7 750 "dens_7" 1.4260513 FALSE
"rep_6" 7 750 "dens_7" 1.4884932 FALSE
"rep_7" 7 750 "dens_7" 1.4884932 FALSE
"rep_8" 7 750 "dens_7" 1.4473519 FALSE
"rep_1" 7 1000 "dens_7" 1.1377094 FALSE
"rep_2" 7 1000 "dens_7" 1.295106 FALSE
"rep_3" 7 1000 "dens_7" 1.3553648 FALSE
"rep_4" 7 1000 "dens_7" 1.3411325 FALSE
"rep_5" 7 1000 "dens_7" 1.4218196 FALSE
"rep_6" 7 1000 "dens_7" 1.3738215 FALSE
"rep_7" 7 1000 "dens_7" 1.4028931 FALSE
"rep_8" 7 1000 "dens_7" 1.345188 FALSE
"rep_1" 7 1133 "dens_7" 1.0575287 FALSE
"rep_2" 7 1133 "dens_7" 1.189363 FALSE
"rep_3" 7 1133 "dens_7" 1.29313 FALSE
"rep_4" 7 1133 "dens_7" 1.29313 FALSE
"rep_5" 7 1133 "dens_7" 1.1968581 FALSE
"rep_6" 7 1133 "dens_7" 1.2676262 FALSE
"rep_7" 7 1133 "dens_7" 1.189363 FALSE
"rep_8" 7 1133 "dens_7" 1.238618 FALSE
"rep_1" 7 1266 "dens_7" 0.7638948 FALSE
"rep_2" 7 1266 "dens_7" 0.8890111 FALSE
"rep_3" 7 1266 "dens_7" 1.017818 FALSE
"rep_4" 7 1266 "dens_7" 0.99573462 FALSE
"rep_5" 7 1266 "dens_7" 0.98562821 FALSE
"rep_6" 7 1266 "dens_7" 0.99573462 FALSE
"rep_7" 7 1266 "dens_7" 1.0768182 FALSE
"rep_8" 7 1266 "dens_7" 1.0998703 FALSE
"rep_1" 7 1400 "dens_7" 0.58702299 FALSE
"rep_2" 7 1400 "dens_7" 0.76090738 FALSE
"rep_3" 7 1400 "dens_7" 0.89861516 FALSE
"rep_4" 7 1400 "dens_7" 0.87628073 FALSE
"rep_5" 7 1400 "dens_7" 0.84950864 FALSE
"rep_6" 7 1400 "dens_7" 0.98394902 FALSE
"rep_7" 7 1400 "dens_7" 0.8169497 FALSE
"rep_8" 7 1400 "dens_7" 0.86521121 FALSE
"rep_1" 7 1600 "dens_7" 0.072360582 FALSE
"rep_2" 7 1600 "dens_7" 0.26689817 FALSE
"rep_3" 7 1600 "dens_7" 0.44281588 FALSE
"rep_4" 7 1600 "dens_7" 0.5748043 FALSE
"rep_5" 7 1600 "dens_7" 0.58838549 FALSE
"rep_6" 7 1600 "dens_7" 0.5359591 FALSE
"rep_7" 7 1600 "dens_7" 0.62832897 FALSE
"rep_8" 7 1600 "dens_7" 0.65214056 FALSE
"rep_1" 1 250 "dens_8" 0.048616725 FALSE
"rep_2" 1 250 "dens_8" 0.055811756 FALSE
"rep_3" 1 250 "dens_8" 0.050669669 FALSE
"rep_4" 1 250 "dens_8" 0.059935469 FALSE
"rep_5" 1 250 "dens_8" 0.047591084 FALSE
"rep_6" 1 250 "dens_8" 0.048616725 FALSE
"rep_7" 1 250 "dens_8" 0.045541461 FALSE
"rep_8" 1 250 "dens_8" 0.043494047 FALSE
"rep_1" 1 500 "dens_8" 0.04964292 FALSE
"rep_2" 1 500 "dens_8" 0.054782225 FALSE
"rep_3" 1 500 "dens_8" 0.052724835 FALSE
"rep_4" 1 500 "dens_8" 0.052724835 FALSE
"rep_5" 1 500 "dens_8" 0.053753251 FALSE
"rep_6" 1 500 "dens_8" 0.04964292 FALSE
"rep_7" 1 500 "dens_8" 0.046565996 FALSE
"rep_8" 1 500 "dens_8" 0.04964292 FALSE
"rep_1" 1 750 "dens_8" 0.045541461 FALSE
"rep_2" 1 750 "dens_8" 0.064068152 FALSE
"rep_3" 1 750 "dens_8" 0.051696974 FALSE
"rep_4" 1 750 "dens_8" 0.064068152 FALSE
"rep_5" 1 750 "dens_8" 0.054782225 FALSE
"rep_6" 1 750 "dens_8" 0.059935469 FALSE
"rep_7" 1 750 "dens_8" 0.053753251 FALSE
"rep_8" 1 750 "dens_8" 0.051696974 FALSE
"rep_1" 1 1000 "dens_8" 0.047591084 FALSE
"rep_2" 1 1000 "dens_8" 0.057872494 FALSE
"rep_3" 1 1000 "dens_8" 0.055811756 FALSE
"rep_4" 1 1000 "dens_8" 0.068209843 FALSE
"rep_5" 1 1000 "dens_8" 0.055811756 FALSE
"rep_6" 1 1000 "dens_8" 0.062000687 FALSE
"rep_7" 1 1000 "dens_8" 0.04964292 FALSE
"rep_8" 1 1000 "dens_8" 0.051696974 FALSE
"rep_1" 1 1133 "dens_8" 0.24857374 FALSE
"rep_2" 1 1133 "dens_8" 0.072360582 FALSE
"rep_3" 1 1133 "dens_8" 0.19463753 FALSE
"rep_4" 1 1133 "dens_8" 0.10695464 FALSE
"rep_5" 1 1133 "dens_8" 0.079646266 FALSE
"rep_6" 1 1133 "dens_8" 0.04964292 FALSE
"rep_7" 1 1133 "dens_8" 0.048616725 FALSE
"rep_8" 1 1133 "dens_8" 0.072360582 FALSE
"rep_1" 1 1266 "dens_8" 0.076520408 FALSE
"rep_2" 1 1266 "dens_8" 0.081733032 FALSE
"rep_3" 1 1266 "dens_8" 0.064068152 FALSE
"rep_4" 1 1266 "dens_8" 0.072360582 FALSE
"rep_5" 1 1266 "dens_8" 0.085913451 FALSE
"rep_6" 1 1266 "dens_8" 0.075479598 FALSE
"rep_7" 1 1266 "dens_8" 0.078603742 FALSE
"rep_8" 1 1266 "dens_8" 0.073399685 FALSE
"rep_1" 1 1400 "dens_8" 0.071322047 TRUE
"rep_2" 1 1400 "dens_8" 0.085913451 TRUE
"rep_3" 1 1400 "dens_8" 0.081733032 FALSE
"rep_4" 1 1400 "dens_8" 0.089054813 FALSE
"rep_5" 1 1400 "dens_8" 0.072360582 TRUE
"rep_6" 1 1400 "dens_8" 0.080689362 TRUE
"rep_7" 1 1400 "dens_8" 0.073399685 FALSE
"rep_8" 1 1400 "dens_8" 0.069246678 FALSE
"rep_1" 1 1600 "dens_8" 0.092201378 TRUE
"rep_2" 1 1600 "dens_8" 0.072360582 TRUE
"rep_3" 1 1600 "dens_8" 0.078603742 TRUE
"rep_4" 1 1600 "dens_8" 0.097457259 TRUE
"rep_5" 1 1600 "dens_8" 0.096404919 FALSE
"rep_6" 1 1600 "dens_8" 0.10589703 TRUE
"rep_7" 1 1600 "dens_8" 0.085913451 TRUE
"rep_8" 1 1600 "dens_8" 0.073399685 TRUE
"rep_1" 2 250 "dens_8" 0.68914548 FALSE
"rep_2" 2 250 "dens_8" 0.63949726 FALSE
"rep_3" 2 250 "dens_8" 0.7475218 FALSE
"rep_4" 2 250 "dens_8" 0.82156696 FALSE
"rep_5" 2 250 "dens_8" 0.6877088 FALSE
"rep_6" 2 250 "dens_8" 0.75941543 FALSE
"rep_7" 2 250 "dens_8" 0.68054169 FALSE
"rep_8" 2 250 "dens_8" 0.68483871 FALSE
"rep_1" 2 500 "dens_8" 0.28423933 FALSE
"rep_2" 2 500 "dens_8" 0.19463753 FALSE
"rep_3" 2 500 "dens_8" 0.26115278 FALSE
"rep_4" 2 500 "dens_8" 0.27035376 FALSE
"rep_5" 2 500 "dens_8" 0.29355308 FALSE
"rep_6" 2 500 "dens_8" 0.25656894 FALSE
"rep_7" 2 500 "dens_8" 0.25656894 FALSE
"rep_8" 2 500 "dens_8" 0.25542471 FALSE
"rep_1" 2 750 "dens_8" 0.096404919 FALSE
"rep_2" 2 750 "dens_8" 0.18248986 FALSE
"rep_3" 2 750 "dens_8" 0.11969212 FALSE
"rep_4" 2 750 "dens_8" 0.20352124 FALSE
"rep_5" 2 750 "dens_8" 0.14866755 FALSE
"rep_6" 2 750 "dens_8" 0.16495801 FALSE
"rep_7" 2 750 "dens_8" 0.15733841 FALSE
"rep_8" 2 750 "dens_8" 0.11119099 FALSE
"rep_1" 2 1000 "dens_8" 0.039405826 FALSE
"rep_2" 2 1000 "dens_8" 0.065102729 FALSE
"rep_3" 2 1000 "dens_8" 0.047591084 FALSE
"rep_4" 2 1000 "dens_8" 0.070284079 FALSE
"rep_5" 2 1000 "dens_8" 0.043494047 FALSE
"rep_6" 2 1000 "dens_8" 0.068209843 FALSE
"rep_7" 2 1000 "dens_8" 0.030239365 FALSE
"rep_8" 2 1000 "dens_8" 0.044517478 FALSE
"rep_1" 2 1133 "dens_8" 0.090103089 FALSE
"rep_2" 2 1133 "dens_8" 0.097457259 FALSE
"rep_3" 2 1133 "dens_8" 0.11225155 FALSE
"rep_4" 2 1133 "dens_8" 0.12930158 FALSE
"rep_5" 2 1133 "dens_8" 0.17370371 FALSE
"rep_6" 2 1133 "dens_8" 0.14326828 FALSE
"rep_7" 2 1133 "dens_8" 0.10801284 FALSE
"rep_8" 2 1133 "dens_8" 0.12075744 FALSE
"rep_1" 2 1266 "dens_8" 0.071322047 FALSE
"rep_2" 2 1266 "dens_8" 0.11225155 FALSE
"rep_3" 2 1266 "dens_8" 0.082777275 FALSE
"rep_4" 2 1266 "dens_8" 0.095353162 FALSE
"rep_5" 2 1266 "dens_8" 0.098510183 FALSE
"rep_6" 2 1266 "dens_8" 0.10061778 FALSE
"rep_7" 2 1266 "dens_8" 0.089054813 FALSE
"rep_8" 2 1266 "dens_8" 0.1335881 FALSE
"rep_1" 2 1400 "dens_8" 0.064068152 TRUE
"rep_2" 2 1400 "dens_8" 0.064068152 TRUE
"rep_3" 2 1400 "dens_8" 0.072360582 FALSE
"rep_4" 2 1400 "dens_8" 0.065102729 FALSE
"rep_5" 2 1400 "dens_8" 0.042471167 TRUE
"rep_6" 2 1400 "dens_8" 0.070284079 TRUE
"rep_7" 2 1400 "dens_8" 0.059935469 FALSE
"rep_8" 2 1400 "dens_8" 0.064068152 FALSE
"rep_1" 2 1600 "dens_8" 0.058903702 TRUE
"rep_2" 2 1600 "dens_8" 0.062000687 TRUE
"rep_3" 2 1600 "dens_8" 0.062000687 TRUE
"rep_4" 2 1600 "dens_8" 0.085913451 TRUE
"rep_5" 2 1600 "dens_8" 0.093251392 FALSE
"rep_6" 2 1600 "dens_8" 0.090103089 TRUE
"rep_7" 2 1600 "dens_8" 0.074439357 TRUE
"rep_8" 2 1600 "dens_8" 0.060967798 TRUE
"rep_1" 3 250 "dens_8" 1.6035431 FALSE
"rep_2" 3 250 "dens_8" 1.6128683 FALSE
"rep_3" 3 250 "dens_8" 1.5804285 FALSE
"rep_4" 3 250 "dens_8" 1.6222395 FALSE
"rep_5" 3 250 "dens_8" 1.5283083 FALSE
"rep_6" 3 250 "dens_8" 1.5644139 FALSE
"rep_7" 3 250 "dens_8" 1.653019 FALSE
"rep_8" 3 250 "dens_8" 1.6698014 FALSE
"rep_1" 3 500 "dens_8" 0.94244453 FALSE
"rep_2" 3 500 "dens_8" 0.93588715 FALSE
"rep_3" 3 500 "dens_8" 1.0557848 FALSE
"rep_4" 3 500 "dens_8" 1.0927475 FALSE
"rep_5" 3 500 "dens_8" 1.1214002 FALSE
"rep_6" 3 500 "dens_8" 1.0662724 FALSE
"rep_7" 3 500 "dens_8" 1.0246649 FALSE
"rep_8" 3 500 "dens_8" 1.090971 FALSE
"rep_1" 3 750 "dens_8" 0.3099628 FALSE
"rep_2" 3 750 "dens_8" 0.55327433 FALSE
"rep_3" 3 750 "dens_8" 0.37340176 FALSE
"rep_4" 3 750 "dens_8" 0.6977884 FALSE
"rep_5" 3 750 "dens_8" 0.58158276 FALSE
"rep_6" 3 750 "dens_8" 0.57886848 FALSE
"rep_7" 3 750 "dens_8" 0.73128869 FALSE
"rep_8" 3 750 "dens_8" 0.42647439 FALSE
"rep_1" 3 1000 "dens_8" 0.046565996 FALSE
"rep_2" 3 1000 "dens_8" 0.10272772 FALSE
"rep_3" 3 1000 "dens_8" 0.051696974 FALSE
"rep_4" 3 1000 "dens_8" 0.11225155 FALSE
"rep_5" 3 1000 "dens_8" 0.053753251 FALSE
"rep_6" 3 1000 "dens_8" 0.11331271 FALSE
"rep_7" 3 1000 "dens_8" 0.034307889 FALSE
"rep_8" 3 1000 "dens_8" 0.083822092 FALSE
"rep_1" 3 1133 "dens_8" 0.097457259 FALSE
"rep_2" 3 1133 "dens_8" 0.20129642 FALSE
"rep_3" 3 1133 "dens_8" 0.18469276 FALSE
"rep_4" 3 1133 "dens_8" 0.23721007 FALSE
"rep_5" 3 1133 "dens_8" 0.3552314 FALSE
"rep_6" 3 1133 "dens_8" 0.31467744 FALSE
"rep_7" 3 1133 "dens_8" 0.33008133 FALSE
"rep_8" 3 1133 "dens_8" 0.28540106 FALSE
"rep_1" 3 1266 "dens_8" 0.10907163 FALSE
"rep_2" 3 1266 "dens_8" 0.20797872 FALSE
"rep_3" 3 1266 "dens_8" 0.16168873 FALSE
"rep_4" 3 1266 "dens_8" 0.20018498 FALSE
"rep_5" 3 1266 "dens_8" 0.22704055 FALSE
"rep_6" 3 1266 "dens_8" 0.24061204 FALSE
"rep_7" 3 1266 "dens_8" 0.19131682 FALSE
"rep_8" 3 1266 "dens_8" 0.31585793 FALSE
"rep_1" 3 1400 "dens_8" 0.067173573 TRUE
"rep_2" 3 1400 "dens_8" 0.069246678 TRUE
"rep_3" 3 1400 "dens_8" 0.10801284 FALSE
"rep_4" 3 1400 "dens_8" 0.086959995 FALSE
"rep_5" 3 1400 "dens_8" 0.050669669 TRUE
"rep_6" 3 1400 "dens_8" 0.066137869 TRUE
"rep_7" 3 1400 "dens_8" 0.090103089 FALSE
"rep_8" 3 1400 "dens_8" 0.075479598 FALSE
"rep_1" 3 1600 "dens_8" 0.027193679 TRUE
"rep_2" 3 1600 "dens_8" 0.046565996 TRUE
"rep_3" 3 1600 "dens_8" 0.036345423 TRUE
"rep_4" 3 1600 "dens_8" 0.084867484 TRUE
"rep_5" 3 1600 "dens_8" 0.092201378 FALSE
"rep_6" 3 1600 "dens_8" 0.092201378 TRUE
"rep_7" 3 1600 "dens_8" 0.072360582 TRUE
"rep_8" 3 1600 "dens_8" 0.050669669 TRUE
"rep_1" 4 250 "dens_8" 1.7635867 FALSE
"rep_2" 4 250 "dens_8" 1.8122744 FALSE
"rep_3" 4 250 "dens_8" 1.8096806 FALSE
"rep_4" 4 250 "dens_8" 1.870254 FALSE
"rep_5" 4 250 "dens_8" 1.8070903 FALSE
"rep_6" 4 250 "dens_8" 1.8782991 FALSE
"rep_7" 4 250 "dens_8" 1.7864939 FALSE
"rep_8" 4 250 "dens_8" 1.8200773 FALSE
"rep_1" 4 500 "dens_8" 1.4688941 FALSE
"rep_2" 4 500 "dens_8" 1.4366718 FALSE
"rep_3" 4 500 "dens_8" 1.5372706 FALSE
"rep_4" 4 500 "dens_8" 1.6058701 FALSE
"rep_5" 4 500 "dens_8" 1.5873334 FALSE
"rep_6" 4 500 "dens_8" 1.5758391 FALSE
"rep_7" 4 500 "dens_8" 1.559863 FALSE
"rep_8" 4 500 "dens_8" 1.5440202 FALSE
"rep_1" 4 750 "dens_8" 0.93425133 FALSE
"rep_2" 4 750 "dens_8" 1.2138309 FALSE
"rep_3" 4 750 "dens_8" 1.0750565 FALSE
"rep_4" 4 750 "dens_8" 1.3010466 FALSE
"rep_5" 4 750 "dens_8" 1.2521001 FALSE
"rep_6" 4 750 "dens_8" 1.2637328 FALSE
"rep_7" 4 750 "dens_8" 1.3209839 FALSE
"rep_8" 4 750 "dens_8" 1.1159948 FALSE
"rep_1" 4 1000 "dens_8" 0.060967798 FALSE
"rep_2" 4 1000 "dens_8" 0.25199613 FALSE
"rep_3" 4 1000 "dens_8" 0.090103089 FALSE
"rep_4" 4 1000 "dens_8" 0.31114037 FALSE
"rep_5" 4 1000 "dens_8" 0.091151944 FALSE
"rep_6" 4 1000 "dens_8" 0.28772664 FALSE
"rep_7" 4 1000 "dens_8" 0.046565996 FALSE
"rep_8" 4 1000 "dens_8" 0.19131682 FALSE
"rep_1" 4 1133 "dens_8" 0.17809171 FALSE
"rep_2" 4 1133 "dens_8" 0.31349769 FALSE
"rep_3" 4 1133 "dens_8" 0.37461932 FALSE
"rep_4" 4 1133 "dens_8" 0.37096899 FALSE
"rep_5" 4 1133 "dens_8" 0.61307898 FALSE
"rep_6" 4 1133 "dens_8" 0.49270094 FALSE
"rep_7" 4 1133 "dens_8" 0.59384526 FALSE
"rep_8" 4 1133 "dens_8" 0.51355163 FALSE
"rep_1" 4 1266 "dens_8" 0.11437446 FALSE
"rep_2" 4 1266 "dens_8" 0.32414197 FALSE
"rep_3" 4 1266 "dens_8" 0.24515749 FALSE
"rep_4" 4 1266 "dens_8" 0.36490063 FALSE
"rep_5" 4 1266 "dens_8" 0.3396231 FALSE
"rep_6" 4 1266 "dens_8" 0.33484622 FALSE
"rep_7" 4 1266 "dens_8" 0.33723316 FALSE
"rep_8" 4 1266 "dens_8" 0.62554712 FALSE
"rep_1" 4 1400 "dens_8" 0.052724835 TRUE
"rep_2" 4 1400 "dens_8" 0.057872494 TRUE
"rep_3" 4 1400 "dens_8" 0.091151944 FALSE
"rep_4" 4 1400 "dens_8" 0.094301986 FALSE
"rep_5" 4 1400 "dens_8" 0.040427057 TRUE
"rep_6" 4 1400 "dens_8" 0.056841846 TRUE
"rep_7" 4 1400 "dens_8" 0.10167246 FALSE
"rep_8" 4 1400 "dens_8" 0.082777275 FALSE
"rep_1" 4 1600 "dens_8" 0.0070129265 TRUE
"rep_2" 4 1600 "dens_8" 0.016067749 TRUE
"rep_3" 4 1600 "dens_8" 0.012038055 TRUE
"rep_4" 4 1600 "dens_8" 0.083822092 TRUE
"rep_5" 4 1600 "dens_8" 0.070284079 FALSE
"rep_6" 4 1600 "dens_8" 0.079646266 TRUE
"rep_7" 4 1600 "dens_8" 0.060967798 TRUE
"rep_8" 4 1600 "dens_8" 0.028208365 TRUE
"rep_1" 5 250 "dens_8" 1.8809885 FALSE
"rep_2" 5 250 "dens_8" 1.9550773 FALSE
"rep_3" 5 250 "dens_8" 1.9747666 FALSE
"rep_4" 5 250 "dens_8" 1.9522811 FALSE
"rep_5" 5 250 "dens_8" 1.9108249 FALSE
"rep_6" 5 250 "dens_8" 1.9439172 FALSE
"rep_7" 5 250 "dens_8" 1.8649094 FALSE
"rep_8" 5 250 "dens_8" 1.8489652 FALSE
"rep_1" 5 500 "dens_8" 1.7941914 FALSE
"rep_2" 5 500 "dens_8" 1.8148718 FALSE
"rep_3" 5 500 "dens_8" 1.8782991 FALSE
"rep_4" 5 500 "dens_8" 1.8836816 FALSE
"rep_5" 5 500 "dens_8" 1.8649094 FALSE
"rep_6" 5 500 "dens_8" 1.8756136 FALSE
"rep_7" 5 500 "dens_8" 1.8122744 FALSE
"rep_8" 5 500 "dens_8" 1.7967641 FALSE
"rep_1" 5 750 "dens_8" 1.4197074 FALSE
"rep_2" 5 750 "dens_8" 1.6482511 FALSE
"rep_3" 5 750 "dens_8" 1.6340188 FALSE
"rep_4" 5 750 "dens_8" 1.7111868 FALSE
"rep_5" 5 750 "dens_8" 1.653019 FALSE
"rep_6" 5 750 "dens_8" 1.7111868 FALSE
"rep_7" 5 750 "dens_8" 1.6387511 FALSE
"rep_8" 5 750 "dens_8" 1.5689758 FALSE
"rep_1" 5 1000 "dens_8" 0.097457259 FALSE
"rep_2" 5 1000 "dens_8" 0.63530145 FALSE
"rep_3" 5 1000 "dens_8" 0.22591396 FALSE
"rep_4" 5 1000 "dens_8" 0.8169497 FALSE
"rep_5" 5 1000 "dens_8" 0.3029127 FALSE
"rep_6" 5 1000 "dens_8" 0.7909951 FALSE
"rep_7" 5 1000 "dens_8" 0.098510183 FALSE
"rep_8" 5 1000 "dens_8" 0.63530145 FALSE
"rep_1" 5 1133 "dens_8" 0.37949737 FALSE
"rep_2" 5 1133 "dens_8" 0.61861028 FALSE
"rep_3" 5 1133 "dens_8" 0.71373661 FALSE
"rep_4" 5 1133 "dens_8" 0.74455999 FALSE
"rep_5" 5 1133 "dens_8" 0.82156696 FALSE
"rep_6" 5 1133 "dens_8" 0.83548643 FALSE
"rep_7" 5 1133 "dens_8" 0.8890111 FALSE
"rep_8" 5 1133 "dens_8" 0.93261692 FALSE
"rep_1" 5 1266 "dens_8" 0.16604903 FALSE
"rep_2" 5 1266 "dens_8" 0.53198559 FALSE
"rep_3" 5 1266 "dens_8" 0.46951421 FALSE
"rep_4" 5 1266 "dens_8" 0.70647082 FALSE
"rep_5" 5 1266 "dens_8" 0.59795042 FALSE
"rep_6" 5 1266 "dens_8" 0.63390491 FALSE
"rep_7" 5 1266 "dens_8" 0.63530145 FALSE
"rep_8" 5 1266 "dens_8" 0.78947934 FALSE
"rep_1" 5 1400 "dens_8" 0.041448837 TRUE
"rep_2" 5 1400 "dens_8" 0.038385144 TRUE
"rep_3" 5 1400 "dens_8" 0.10272772 FALSE
"rep_4" 5 1400 "dens_8" 0.083822092 FALSE
"rep_5" 5 1400 "dens_8" 0.027193679 TRUE
"rep_6" 5 1400 "dens_8" 0.060967798 TRUE
"rep_7" 5 1400 "dens_8" 0.14003607 FALSE
"rep_8" 5 1400 "dens_8" 0.095353162 FALSE
"rep_1" 5 1600 "dens_8" 0 TRUE
"rep_2" 5 1600 "dens_8" 0.0050065905 TRUE
"rep_3" 5 1600 "dens_8" 0.0030023709 TRUE
"rep_4" 5 1600 "dens_8" 0.050669669 TRUE
"rep_5" 5 1600 "dens_8" 0.070284079 FALSE
"rep_6" 5 1600 "dens_8" 0.050669669 TRUE
"rep_7" 5 1600 "dens_8" 0.056841846 TRUE
